Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,PCT_SE_B04001_002,PCT_SE_B04001_003,PCT_SE_B04001_004,PCT_SE_B04001_005,PCT_SE_B04001_006,PCT_SE_B04001_007,PCT_SE_B04001_008,PCT_SE_B04001_009,PCT_SE_B04001_010
"060374807033","15000US060374807033","Block Group 3","Block Group 3, Census Tract 4807.03, Los Angeles County, California","ca","150","00","ACSSF","0018035",,,,,"06","037",,,,"480703","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945,1783,972,0,0,786,0,0,25,162,91.67,49.97,0,0,40.41,0,0,1.29,8.33
"060374807041","15000US060374807041","Block Group 1","Block Group 1, Census Tract 4807.04, Los Angeles County, California","ca","150","00","ACSSF","0018036",,,,,"06","037",,,,"480704","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1319,601,10,0,475,0,0,233,256,83.75,38.16,0.63,0,30.16,0,0,14.79,16.25
"060374807042","15000US060374807042","Block Group 2","Block Group 2, Census Tract 4807.04, Los Angeles County, California","ca","150","00","ACSSF","0018037",,,,,"06","037",,,,"480704","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044,2356,1066,35,44,1023,0,7,181,688,77.4,35.02,1.15,1.45,33.61,0,0.23,5.95,22.6
"060374808021","15000US060374808021","Block Group 1","Block Group 1, Census Tract 4808.02, Los Angeles County, California","ca","150","00","ACSSF","0018038",,,,,"06","037",,,,"480802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,382,11,5,0,355,3,0,8,118,76.4,2.2,1,0,71,0.6,0,1.6,23.6
"060374808022","15000US060374808022","Block Group 2","Block Group 2, Census Tract 4808.02, Los Angeles County, California","ca","150","00","ACSSF","0018039",,,,,"06","037",,,,"480802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662,1097,179,0,0,818,0,0,100,1565,41.21,6.72,0,0,30.73,0,0,3.76,58.79
"060374808031","15000US060374808031","Block Group 1","Block Group 1, Census Tract 4808.03, Los Angeles County, California","ca","150","00","ACSSF","0018040",,,,,"06","037",,,,"480803","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964,506,188,0,0,295,0,0,23,458,52.49,19.5,0,0,30.6,0,0,2.39,47.51
"060374808032","15000US060374808032","Block Group 2","Block Group 2, Census Tract 4808.03, Los Angeles County, California","ca","150","00","ACSSF","0018041",,,,,"06","037",,,,"480803","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960,372,57,0,0,165,0,114,36,588,38.75,5.94,0,0,17.19,0,11.88,3.75,61.25
"060374808033","15000US060374808033","Block Group 3","Block Group 3, Census Tract 4808.03, Los Angeles County, California","ca","150","00","ACSSF","0018042",,,,,"06","037",,,,"480803","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,405,84,0,11,310,0,0,0,554,42.23,8.76,0,1.15,32.33,0,0,0,57.77
"060374808034","15000US060374808034","Block Group 4","Block Group 4, Census Tract 4808.03, Los Angeles County, California","ca","150","00","ACSSF","0018043",,,,,"06","037",,,,"480803","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816,195,78,29,0,83,0,0,5,621,23.9,9.56,3.55,0,10.17,0,0,0.61,76.1
"060374808041","15000US060374808041","Block Group 1","Block Group 1, Census Tract 4808.04, Los Angeles County, California","ca","150","00","ACSSF","0018044",,,,,"06","037",,,,"480804","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490,1568,290,102,0,1079,0,0,97,922,62.97,11.65,4.1,0,43.33,0,0,3.9,37.03
"060374808042","15000US060374808042","Block Group 2","Block Group 2, Census Tract 4808.04, Los Angeles County, California","ca","150","00","ACSSF","0018045",,,,,"06","037",,,,"480804","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402,1430,166,55,0,1164,0,0,45,972,59.53,6.91,2.29,0,48.46,0,0,1.87,40.47
"060374809011","15000US060374809011","Block Group 1","Block Group 1, Census Tract 4809.01, Los Angeles County, California","ca","150","00","ACSSF","0018046",,,,,"06","037",,,,"480901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723,2251,288,65,0,1879,0,0,19,1472,60.46,7.74,1.75,0,50.47,0,0,0.51,39.54
"060374809012","15000US060374809012","Block Group 2","Block Group 2, Census Tract 4809.01, Los Angeles County, California","ca","150","00","ACSSF","0018047",,,,,"06","037",,,,"480901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684,1038,66,132,0,808,0,0,32,646,61.64,3.92,7.84,0,47.98,0,0,1.9,38.36
"060374809021","15000US060374809021","Block Group 1","Block Group 1, Census Tract 4809.02, Los Angeles County, California","ca","150","00","ACSSF","0018048",,,,,"06","037",,,,"480902","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020,1649,151,63,19,1348,0,23,45,1371,54.6,5,2.09,0.63,44.64,0,0.76,1.49,45.4
"060374809022","15000US060374809022","Block Group 2","Block Group 2, Census Tract 4809.02, Los Angeles County, California","ca","150","00","ACSSF","0018049",,,,,"06","037",,,,"480902","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089,653,38,8,0,606,0,0,1,436,59.96,3.49,0.73,0,55.65,0,0,0.09,40.04
"060374809031","15000US060374809031","Block Group 1","Block Group 1, Census Tract 4809.03, Los Angeles County, California","ca","150","00","ACSSF","0018050",,,,,"06","037",,,,"480903","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3248,2393,195,28,6,2092,0,0,72,855,73.68,6,0.86,0.18,64.41,0,0,2.22,26.32
"060374810011","15000US060374810011","Block Group 1","Block Group 1, Census Tract 4810.01, Los Angeles County, California","ca","150","00","ACSSF","0018051",,,,,"06","037",,,,"481001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,408,42,3,0,363,0,0,0,252,61.82,6.36,0.45,0,55,0,0,0,38.18
"060374810012","15000US060374810012","Block Group 2","Block Group 2, Census Tract 4810.01, Los Angeles County, California","ca","150","00","ACSSF","0018052",,,,,"06","037",,,,"481001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2282,1753,426,15,0,1293,0,0,19,529,76.82,18.67,0.66,0,56.66,0,0,0.83,23.18
"060374810013","15000US060374810013","Block Group 3","Block Group 3, Census Tract 4810.01, Los Angeles County, California","ca","150","00","ACSSF","0018053",,,,,"06","037",,,,"481001","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427,1022,63,0,0,943,0,0,16,405,71.62,4.41,0,0,66.08,0,0,1.12,28.38
"060374810021","15000US060374810021","Block Group 1","Block Group 1, Census Tract 4810.02, Los Angeles County, California","ca","150","00","ACSSF","0018054",,,,,"06","037",,,,"481002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549,1084,185,0,0,899,0,0,0,465,69.98,11.94,0,0,58.04,0,0,0,30.02
"060374810022","15000US060374810022","Block Group 2","Block Group 2, Census Tract 4810.02, Los Angeles County, California","ca","150","00","ACSSF","0018055",,,,,"06","037",,,,"481002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039,1697,331,14,0,1305,28,0,19,1342,55.84,10.89,0.46,0,42.94,0.92,0,0.63,44.16
"060374810023","15000US060374810023","Block Group 3","Block Group 3, Census Tract 4810.02, Los Angeles County, California","ca","150","00","ACSSF","0018056",,,,,"06","037",,,,"481002","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058,832,36,0,0,760,0,0,36,226,78.64,3.4,0,0,71.83,0,0,3.4,21.36
"060374811011","15000US060374811011","Block Group 1","Block Group 1, Census Tract 4811.01, Los Angeles County, California","ca","150","00","ACSSF","0018057",,,,,"06","037",,,,"481101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373,1261,177,51,11,999,14,0,9,1112,53.14,7.46,2.15,0.46,42.1,0.59,0,0.38,46.86
"060374811012","15000US060374811012","Block Group 2","Block Group 2, Census Tract 4811.01, Los Angeles County, California","ca","150","00","ACSSF","0018058",,,,,"06","037",,,,"481101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140,1446,325,21,0,1081,0,5,14,694,67.57,15.19,0.98,0,50.51,0,0.23,0.65,32.43
"060374811021","15000US060374811021","Block Group 1","Block Group 1, Census Tract 4811.02, Los Angeles County, California","ca","150","00","ACSSF","0018059",,,,,"06","037",,,,"481102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,1167,250,39,0,812,0,0,66,473,71.16,15.24,2.38,0,49.51,0,0,4.02,28.84
"060374811022","15000US060374811022","Block Group 2","Block Group 2, Census Tract 4811.02, Los Angeles County, California","ca","150","00","ACSSF","0018060",,,,,"06","037",,,,"481102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765,650,20,0,0,630,0,0,0,115,84.97,2.61,0,0,82.35,0,0,0,15.03
"060374811023","15000US060374811023","Block Group 3","Block Group 3, Census Tract 4811.02, Los Angeles County, California","ca","150","00","ACSSF","0018061",,,,,"06","037",,,,"481102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1404,212,9,0,1169,0,0,14,191,88.03,13.29,0.56,0,73.29,0,0,0.88,11.97
"060374811031","15000US060374811031","Block Group 1","Block Group 1, Census Tract 4811.03, Los Angeles County, California","ca","150","00","ACSSF","0018062",,,,,"06","037",,,,"481103","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468,891,82,8,0,801,0,0,0,577,60.69,5.59,0.54,0,54.56,0,0,0,39.31
"060374811032","15000US060374811032","Block Group 2","Block Group 2, Census Tract 4811.03, Los Angeles County, California","ca","150","00","ACSSF","0018063",,,,,"06","037",,,,"481103","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,322,105,0,0,206,0,0,11,455,41.44,13.51,0,0,26.51,0,0,1.42,58.56
"060374811033","15000US060374811033","Block Group 3","Block Group 3, Census Tract 4811.03, Los Angeles County, California","ca","150","00","ACSSF","0018064",,,,,"06","037",,,,"481103","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370,667,47,0,0,620,0,0,0,703,48.69,3.43,0,0,45.26,0,0,0,51.31
"060374811034","15000US060374811034","Block Group 4","Block Group 4, Census Tract 4811.03, Los Angeles County, California","ca","150","00","ACSSF","0018065",,,,,"06","037",,,,"481103","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514,367,30,0,0,337,0,0,0,147,71.4,5.84,0,0,65.56,0,0,0,28.6
"060374811035","15000US060374811035","Block Group 5","Block Group 5, Census Tract 4811.03, Los Angeles County, California","ca","150","00","ACSSF","0018066",,,,,"06","037",,,,"481103","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,600,36,0,0,564,0,0,0,197,75.28,4.52,0,0,70.77,0,0,0,24.72
"060374812011","15000US060374812011","Block Group 1","Block Group 1, Census Tract 4812.01, Los Angeles County, California","ca","150","00","ACSSF","0018067",,,,,"06","037",,,,"481201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713,609,130,0,0,472,0,0,7,104,85.41,18.23,0,0,66.2,0,0,0.98,14.59
"060374812012","15000US060374812012","Block Group 2","Block Group 2, Census Tract 4812.01, Los Angeles County, California","ca","150","00","ACSSF","0018068",,,,,"06","037",,,,"481201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466,1099,67,0,0,1025,0,0,7,367,74.97,4.57,0,0,69.92,0,0,0.48,25.03
"060374812013","15000US060374812013","Block Group 3","Block Group 3, Census Tract 4812.01, Los Angeles County, California","ca","150","00","ACSSF","0018069",,,,,"06","037",,,,"481201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731,1075,77,13,0,966,0,0,19,656,62.1,4.45,0.75,0,55.81,0,0,1.1,37.9
"060374812021","15000US060374812021","Block Group 1","Block Group 1, Census Tract 4812.02, Los Angeles County, California","ca","150","00","ACSSF","0018070",,,,,"06","037",,,,"481202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3309,2153,139,7,0,1989,0,0,18,1156,65.06,4.2,0.21,0,60.11,0,0,0.54,34.94
"060374812022","15000US060374812022","Block Group 2","Block Group 2, Census Tract 4812.02, Los Angeles County, California","ca","150","00","ACSSF","0018071",,,,,"06","037",,,,"481202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988,1355,249,0,0,1025,0,0,81,633,68.16,12.53,0,0,51.56,0,0,4.07,31.84
"060374812023","15000US060374812023","Block Group 3","Block Group 3, Census Tract 4812.02, Los Angeles County, California","ca","150","00","ACSSF","0018072",,,,,"06","037",,,,"481202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891,657,123,0,0,534,0,0,0,234,73.74,13.8,0,0,59.93,0,0,0,26.26
"060374813001","15000US060374813001","Block Group 1","Block Group 1, Census Tract 4813, Los Angeles County, California","ca","150","00","ACSSF","0018073",,,,,"06","037",,,,"481300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394,961,63,1,8,889,0,0,0,433,68.94,4.52,0.07,0.57,63.77,0,0,0,31.06
"060374813002","15000US060374813002","Block Group 2","Block Group 2, Census Tract 4813, Los Angeles County, California","ca","150","00","ACSSF","0018074",,,,,"06","037",,,,"481300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905,1399,63,0,0,1330,6,0,0,506,73.44,3.31,0,0,69.82,0.31,0,0,26.56
"060374814011","15000US060374814011","Block Group 1","Block Group 1, Census Tract 4814.01, Los Angeles County, California","ca","150","00","ACSSF","0018075",,,,,"06","037",,,,"481401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2954,2635,14,0,12,2600,0,0,9,319,89.2,0.47,0,0.41,88.02,0,0,0.3,10.8
"060374814012","15000US060374814012","Block Group 2","Block Group 2, Census Tract 4814.01, Los Angeles County, California","ca","150","00","ACSSF","0018076",,,,,"06","037",,,,"481401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430,1780,296,3,0,1481,0,0,0,650,73.25,12.18,0.12,0,60.95,0,0,0,26.75
"060374814013","15000US060374814013","Block Group 3","Block Group 3, Census Tract 4814.01, Los Angeles County, California","ca","150","00","ACSSF","0018077",,,,,"06","037",,,,"481401","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883,779,34,0,0,672,0,0,73,104,88.22,3.85,0,0,76.1,0,0,8.27,11.78
"060374814021","15000US060374814021","Block Group 1","Block Group 1, Census Tract 4814.02, Los Angeles County, California","ca","150","00","ACSSF","0018078",,,,,"06","037",,,,"481402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,734,15,0,0,719,0,0,0,391,65.24,1.33,0,0,63.91,0,0,0,34.76
"060374814022","15000US060374814022","Block Group 2","Block Group 2, Census Tract 4814.02, Los Angeles County, California","ca","150","00","ACSSF","0018079",,,,,"06","037",,,,"481402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198,1659,168,0,0,1491,0,0,0,539,75.48,7.64,0,0,67.83,0,0,0,24.52
"060374814023","15000US060374814023","Block Group 3","Block Group 3, Census Tract 4814.02, Los Angeles County, California","ca","150","00","ACSSF","0018080",,,,,"06","037",,,,"481402","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,868,154,0,0,714,0,0,0,257,77.16,13.69,0,0,63.47,0,0,0,22.84
"060374814024","15000US060374814024","Block Group 4","Block Group 4, Census Tract 4814.02, Los Angeles County, California","ca","150","00","ACSSF","0018081",,,,,"06","037",,,,"481402","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765,686,61,5,0,620,0,0,0,79,89.67,7.97,0.65,0,81.05,0,0,0,10.33
"060374814025","15000US060374814025","Block Group 5","Block Group 5, Census Tract 4814.02, Los Angeles County, California","ca","150","00","ACSSF","0018082",,,,,"06","037",,,,"481402","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984,982,53,0,0,794,50,0,85,2,99.8,5.39,0,0,80.69,5.08,0,8.64,0.2
"060374814026","15000US060374814026","Block Group 6","Block Group 6, Census Tract 4814.02, Los Angeles County, California","ca","150","00","ACSSF","0018083",,,,,"06","037",,,,"481402","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,348,60,0,0,288,0,0,0,53,86.78,14.96,0,0,71.82,0,0,0,13.22
"060374815001","15000US060374815001","Block Group 1","Block Group 1, Census Tract 4815, Los Angeles County, California","ca","150","00","ACSSF","0018084",,,,,"06","037",,,,"481500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891,770,47,47,0,676,0,0,0,121,86.42,5.27,5.27,0,75.87,0,0,0,13.58
"060374815002","15000US060374815002","Block Group 2","Block Group 2, Census Tract 4815, Los Angeles County, California","ca","150","00","ACSSF","0018085",,,,,"06","037",,,,"481500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,970,52,0,0,917,0,0,1,54,94.73,5.08,0,0,89.55,0,0,0.1,5.27
"060374815003","15000US060374815003","Block Group 3","Block Group 3, Census Tract 4815, Los Angeles County, California","ca","150","00","ACSSF","0018086",,,,,"06","037",,,,"481500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937,1391,126,11,0,1196,0,0,58,546,71.81,6.5,0.57,0,61.74,0,0,2.99,28.19
"060374815004","15000US060374815004","Block Group 4","Block Group 4, Census Tract 4815, Los Angeles County, California","ca","150","00","ACSSF","0018087",,,,,"06","037",,,,"481500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,620,9,0,0,611,0,0,0,17,97.33,1.41,0,0,95.92,0,0,0,2.67
"060374816031","15000US060374816031","Block Group 1","Block Group 1, Census Tract 4816.03, Los Angeles County, California","ca","150","00","ACSSF","0018088",,,,,"06","037",,,,"481603","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589,2116,65,168,21,1675,160,0,27,473,81.73,2.51,6.49,0.81,64.7,6.18,0,1.04,18.27
"060374816032","15000US060374816032","Block Group 2","Block Group 2, Census Tract 4816.03, Los Angeles County, California","ca","150","00","ACSSF","0018089",,,,,"06","037",,,,"481603","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,725,76,0,10,639,0,0,0,172,80.82,8.47,0,1.11,71.24,0,0,0,19.18
"060374816041","15000US060374816041","Block Group 1","Block Group 1, Census Tract 4816.04, Los Angeles County, California","ca","150","00","ACSSF","0018090",,,,,"06","037",,,,"481604","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026,809,157,0,0,652,0,0,0,217,78.85,15.3,0,0,63.55,0,0,0,21.15
"060374816042","15000US060374816042","Block Group 2","Block Group 2, Census Tract 4816.04, Los Angeles County, California","ca","150","00","ACSSF","0018091",,,,,"06","037",,,,"481604","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675,1714,202,37,0,1461,0,0,14,961,64.07,7.55,1.38,0,54.62,0,0,0.52,35.93
"060374816051","15000US060374816051","Block Group 1","Block Group 1, Census Tract 4816.05, Los Angeles County, California","ca","150","00","ACSSF","0018092",,,,,"06","037",,,,"481605","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861,560,37,0,0,523,0,0,0,301,65.04,4.3,0,0,60.74,0,0,0,34.96
"060374816052","15000US060374816052","Block Group 2","Block Group 2, Census Tract 4816.05, Los Angeles County, California","ca","150","00","ACSSF","0018093",,,,,"06","037",,,,"481605","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047,762,54,0,9,692,7,0,0,285,72.78,5.16,0,0.86,66.09,0.67,0,0,27.22
"060374816053","15000US060374816053","Block Group 3","Block Group 3, Census Tract 4816.05, Los Angeles County, California","ca","150","00","ACSSF","0018094",,,,,"06","037",,,,"481605","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,615,42,0,0,556,0,0,17,308,66.63,4.55,0,0,60.24,0,0,1.84,33.37
"060374816061","15000US060374816061","Block Group 1","Block Group 1, Census Tract 4816.06, Los Angeles County, California","ca","150","00","ACSSF","0018095",,,,,"06","037",,,,"481606","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582,2024,60,248,0,1716,0,0,0,558,78.39,2.32,9.6,0,66.46,0,0,0,21.61
"060374816062","15000US060374816062","Block Group 2","Block Group 2, Census Tract 4816.06, Los Angeles County, California","ca","150","00","ACSSF","0018096",,,,,"06","037",,,,"481606","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343,1039,29,0,0,1010,0,0,0,304,77.36,2.16,0,0,75.2,0,0,0,22.64
"060374816063","15000US060374816063","Block Group 3","Block Group 3, Census Tract 4816.06, Los Angeles County, California","ca","150","00","ACSSF","0018097",,,,,"06","037",,,,"481606","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088,747,47,31,0,669,0,0,0,341,68.66,4.32,2.85,0,61.49,0,0,0,31.34
"060374817111","15000US060374817111","Block Group 1","Block Group 1, Census Tract 4817.11, Los Angeles County, California","ca","150","00","ACSSF","0018098",,,,,"06","037",,,,"481711","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266,2013,40,0,0,1973,0,0,0,253,88.83,1.77,0,0,87.07,0,0,0,11.17
"060374817112","15000US060374817112","Block Group 2","Block Group 2, Census Tract 4817.11, Los Angeles County, California","ca","150","00","ACSSF","0018099",,,,,"06","037",,,,"481711","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,1824,82,15,0,1637,75,0,15,156,92.12,4.14,0.76,0,82.68,3.79,0,0.76,7.88
"060374817121","15000US060374817121","Block Group 1","Block Group 1, Census Tract 4817.12, Los Angeles County, California","ca","150","00","ACSSF","0018100",,,,,"06","037",,,,"481712","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798,2266,27,0,0,2213,0,0,26,532,80.99,0.96,0,0,79.09,0,0,0.93,19.01
"060374817122","15000US060374817122","Block Group 2","Block Group 2, Census Tract 4817.12, Los Angeles County, California","ca","150","00","ACSSF","0018101",,,,,"06","037",,,,"481712","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531,2050,0,0,0,1967,83,0,0,481,81,0,0,0,77.72,3.28,0,0,19
"060374817131","15000US060374817131","Block Group 1","Block Group 1, Census Tract 4817.13, Los Angeles County, California","ca","150","00","ACSSF","0018102",,,,,"06","037",,,,"481713","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140,1584,28,0,0,1547,0,0,9,556,74.02,1.31,0,0,72.29,0,0,0.42,25.98
"060374817132","15000US060374817132","Block Group 2","Block Group 2, Census Tract 4817.13, Los Angeles County, California","ca","150","00","ACSSF","0018103",,,,,"06","037",,,,"481713","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,588,26,0,0,562,0,0,0,8,98.66,4.36,0,0,94.3,0,0,0,1.34
"060374817141","15000US060374817141","Block Group 1","Block Group 1, Census Tract 4817.14, Los Angeles County, California","ca","150","00","ACSSF","0018104",,,,,"06","037",,,,"481714","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771,1639,82,6,0,1490,13,0,48,132,92.55,4.63,0.34,0,84.13,0.73,0,2.71,7.45
"060374817142","15000US060374817142","Block Group 2","Block Group 2, Census Tract 4817.14, Los Angeles County, California","ca","150","00","ACSSF","0018105",,,,,"06","037",,,,"481714","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968,920,20,5,0,895,0,0,0,48,95.04,2.07,0.52,0,92.46,0,0,0,4.96
"060374818001","15000US060374818001","Block Group 1","Block Group 1, Census Tract 4818, Los Angeles County, California","ca","150","00","ACSSF","0018106",,,,,"06","037",,,,"481800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,437,121,0,0,316,0,0,0,151,74.32,20.58,0,0,53.74,0,0,0,25.68
"060374818002","15000US060374818002","Block Group 2","Block Group 2, Census Tract 4818, Los Angeles County, California","ca","150","00","ACSSF","0018107",,,,,"06","037",,,,"481800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315,1162,176,6,0,931,0,0,49,153,88.37,13.38,0.46,0,70.8,0,0,3.73,11.63
"060374818003","15000US060374818003","Block Group 3","Block Group 3, Census Tract 4818, Los Angeles County, California","ca","150","00","ACSSF","0018108",,,,,"06","037",,,,"481800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,410,74,0,0,324,0,12,0,245,62.6,11.3,0,0,49.47,0,1.83,0,37.4
"060374819011","15000US060374819011","Block Group 1","Block Group 1, Census Tract 4819.01, Los Angeles County, California","ca","150","00","ACSSF","0018109",,,,,"06","037",,,,"481901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085,660,45,0,5,610,0,0,0,425,60.83,4.15,0,0.46,56.22,0,0,0,39.17
"060374819012","15000US060374819012","Block Group 2","Block Group 2, Census Tract 4819.01, Los Angeles County, California","ca","150","00","ACSSF","0018110",,,,,"06","037",,,,"481901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,459,232,7,0,210,0,0,10,145,75.99,38.41,1.16,0,34.77,0,0,1.66,24.01
"060374819013","15000US060374819013","Block Group 3","Block Group 3, Census Tract 4819.01, Los Angeles County, California","ca","150","00","ACSSF","0018111",,,,,"06","037",,,,"481901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433,758,277,0,0,481,0,0,0,675,52.9,19.33,0,0,33.57,0,0,0,47.1
"060374819014","15000US060374819014","Block Group 4","Block Group 4, Census Tract 4819.01, Los Angeles County, California","ca","150","00","ACSSF","0018112",,,,,"06","037",,,,"481901","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2653,982,261,40,0,663,0,0,18,1671,37.01,9.84,1.51,0,24.99,0,0,0.68,62.99
